order_id;order_date;customer_id;customer_age;customer_segment;region;product_id;category;price;quantity;discount_pct;payment_method;channel;shipping_cost;subtotal;cost;profit;is_returned;marketing_channel;campaign_id;promo_flag
O110652;21/06/2024;C00942;31;Silver;East;P0083;Clothing;113.13;1;0.04;Debit Card;Online;4.67;108.6;80.89;23.04;False;Organic;;False
O104059;14/11/2023;C01594;25;Gold;Central;P0174;Toys;160.44;2;0;Debit Card;Online;7.17;320.88;254.82;58.89;False;Email;;False
O104651;11/08/2024;C00614;41;Silver;South;P0200;Home;111.13;1;0.02;PayPal;Online;4.14;108.91;76.04;28.73;False;Organic;;False
O109752;04/06/2024;C02693;43;Bronze;North;P0160;Toys;189;1;0;Credit Card;Online;5.52;189;122.1;61.38;False;Organic;;False
O104928;03/04/2024;C01502;42;Silver;South;P0132;Toys;165.2;1;0;PayPal;Online;3.47;165.2;123.46;38.27;False;Paid Search;;False
O104110;02/11/2023;C01295;28;Bronze;West;P0068;Electronics;209.29;2;0;Gift Card;Mobile App;3.96;418.58;288.6;126.02;False;Organic;;False
O100098;20/01/2023;C02635;41;Silver;East;P0186;Home;187.92;1;0.01;PayPal;Online;4.06;186.04;104.79;77.19;False;Organic;;False
O101430;30/11/2024;C00114;42;Gold;South;P0161;Toys;110.54;1;0.07;PayPal;Online;3.4;102.8;65.47;33.93;False;Organic;;False
O109442;02/07/2024;C01298;38;Silver;West;P0019;Electronics;121.51;1;0;Credit Card;Store;4.84;121.51;76.42;40.25;False;Organic;;False
O102692;14/04/2024;C02825;37;Silver;South;P0093;Home;127.5;1;0;PayPal;Online;4.22;127.5;70.65;52.63;False;Social;;False
O101887;11/01/2023;C00808;29;Silver;South;P0004;Toys;235.48;2;0;PayPal;Online;8.95;470.96;313.36;148.65;False;Social;;False
O105101;01/12/2023;C02045;33;Bronze;East;P0040;Clothing;68.7;2;0;Credit Card;Online;3.98;137.4;89.2;44.22;False;Organic;;False
O106540;17/11/2024;C02206;36;Bronze;East;P0103;Sports;136.27;1;0.05;Credit Card;Online;6.23;129.46;111.66;11.57;False;Organic;;False
O107102;04/03/2024;C00553;34;Silver;Central;P0014;Electronics;81.74;2;0;Debit Card;Mobile App;3.08;163.48;111.82;48.58;False;Social;;False
O111471;09/04/2024;C01760;48;Bronze;East;P0196;Electronics;177.28;2;0;Credit Card;Online;3.76;354.56;197.58;153.22;False;Affiliate;;False
O102900;06/05/2023;C02795;31;Bronze;East;P0007;Home;215.72;1;0;Gift Card;Online;6.56;215.72;164.14;45.02;False;Organic;;False
O103651;21/12/2024;C01381;47;Bronze;South;P0095;Toys;140.35;2;0;Credit Card;Mobile App;3.12;280.7;218.74;58.84;False;Paid Search;;False
O102060;13/04/2024;C01392;33;Bronze;West;P0101;Toys;101.49;1;0;Credit Card;Online;4.01;101.49;77.27;20.21;False;Email;;False
O106405;07/03/2023;C01088;28;Silver;North;P0139;Home;187.74;1;0.02;Debit Card;Online;4.13;183.99;126.84;53.02;False;Social;;False
O100294;04/12/2024;C02219;35;Silver;Central;P0196;Electronics;172.48;2;0.03;Credit Card;Online;6.54;334.61;197.58;130.49;False;Organic;;False
O110961;29/03/2023;C01177;33;Bronze;East;P0200;Home;105.5;2;0.02;Credit Card;Online;4.19;206.78;152.08;50.51;False;Organic;;False
O108411;12/03/2023;C00343;31;Silver;North;P0006;Home;143.42;3;0;Gift Card;Online;5.9;430.26;272.37;151.99;False;Organic;;False
O106091;29/01/2024;C02174;44;Bronze;North;P0001;Toys;179.67;1;0.01;Debit Card;Online;3.24;177.87;134.54;40.09;False;Email;;False
O102353;12/02/2023;C01833;38;Silver;East;P0021;Home;235.19;1;0.04;Credit Card;Online;6.6;225.78;148.38;70.8;False;;;False
O100159;29/11/2024;C02494;38;Silver;South;P0089;Toys;128.31;1;0.33;Credit Card;Mobile App;5.97;85.97;95.63;-15.63;False;Organic;CAM_20241129;True
O101236;08/05/2023;C02248;54;Gold;West;P0094;Sports;132.03;1;0.06;Debit Card;Store;4.44;124.11;98.82;20.85;False;Organic;;False
O107777;23/12/2024;C00467;19;Bronze;North;P0099;Beauty;172.71;1;0;Credit Card;Online;5.57;172.71;103.14;64;False;Email;;False
O111730;13/04/2024;C02009;20;Bronze;East;P0051;Sports;170.67;1;0.01;Debit Card;Mobile App;3.1;168.96;127.48;38.38;False;Email;;False
O107501;23/10/2024;C02994;36;Silver;Central;P0185;Sports;143.1;1;0;Credit Card;Mobile App;6.18;143.1;94.07;42.85;False;Email;;False
O106838;02/05/2024;C01545;38;Gold;North;P0143;Electronics;83.15;1;0.06;Credit Card;Mobile App;3.79;78.16;58.71;15.66;False;Organic;;False
O100909;22/02/2024;C00143;36;Bronze;East;P0181;Toys;182.96;1;0.02;Credit Card;Store;4.92;179.3;135.6;38.78;False;Paid Search;;False
O107447;29/12/2024;C01135;18;Gold;North;P0028;Toys;176.69;1;0.04;PayPal;Online;3.89;169.62;95.1;70.63;False;Social;;False
O107866;01/04/2024;C01992;38;Silver;North;P0062;Toys;140.63;3;0.01;Debit Card;Online;5.24;417.67;325.17;87.26;False;Organic;;False
O110623;26/10/2024;C00691;26;Bronze;South;P0114;Home;252.08;1;0.01;Credit Card;Online;3.01;249.56;140.92;105.63;False;Paid Search;;False
O107012;01/02/2023;C01347;19;Bronze;Central;P0006;Home;141.6;2;0.03;Credit Card;Mobile App;10.23;274.7;181.58;82.89;False;Paid Search;;False
O109749;05/10/2024;C02595;35;Bronze;South;P0053;Electronics;130.23;1;0.02;PayPal;Online;4.81;127.63;83.43;39.39;False;Organic;;False
O108512;22/12/2023;C02008;19;Silver;South;P0019;Electronics;110.64;2;0.02;Credit Card;Online;3.67;216.85;152.84;60.34;False;Organic;;False
O103808;08/01/2024;C01848;38;Silver;West;P0150;Sports;164.61;1;0;Debit Card;Mobile App;3.78;164.61;115.71;45.12;False;Paid Search;;False
O100014;31/08/2023;C02591;37;Bronze;South;P0075;Electronics;50.08;2;0;PayPal;Store;4.63;100.16;67.14;28.39;False;Organic;;False
O111427;06/04/2023;C00454;49;Bronze;North;P0102;Toys;147.07;1;0;Credit Card;Mobile App;4.29;147.07;89.33;53.45;False;Social;;False
O103464;13/02/2023;C02964;53;Silver;South;P0145;Home;167.59;1;0;PayPal;Online;7.05;167.59;128.41;32.13;False;Organic;;False
O109638;21/06/2023;C02728;44;Silver;West;P0112;Clothing;55.79;2;0;Gift Card;Online;7.11;111.58;67.94;36.53;False;Email;;False
O103475;17/02/2023;C00267;36;Silver;North;P0041;Clothing;77.8;2;0;PayPal;Mobile App;6.78;-155.6;-123.68;-38.7;True;Organic;;False
O104558;30/10/2024;C00557;41;Silver;South;P0157;Clothing;131.15;1;0;Credit Card;Online;3.2;131.15;96.95;31;False;Organic;;False
O109079;10/01/2024;C01083;40;Silver;East;P0153;Beauty;128.48;1;0;Credit Card;Online;5.31;128.48;79.66;43.51;False;Email;;False
O101692;14/06/2024;C02130;18;Bronze;North;P0107;Electronics;215.77;1;0.01;PayPal;Online;3.58;213.61;132.55;77.48;False;Social;;False
O103699;25/05/2023;C01887;26;Silver;East;P0190;Sports;90.95;1;0;Credit Card;Online;5.75;90.95;73.32;11.88;False;Organic;;False
O103873;07/06/2024;C00635;20;Bronze;Central;P0096;Home;100.86;1;0;Credit Card;Mobile App;3.92;100.86;66.93;30.01;False;Organic;;False
O101719;01/01/2023;C01653;35;Bronze;Central;P0012;Toys;138.35;2;0;Credit Card;Online;4.55;276.7;184.2;87.95;False;Organic;;False
O111922;18/04/2023;C02298;34;Silver;Central;P0188;Clothing;47.58;1;0.03;PayPal;Online;3.33;-46.15;-35.92;-13.56;True;Organic;;False
O108843;29/05/2023;C00927;33;Bronze;West;P0042;Home;162.58;1;0.03;Credit Card;Mobile App;4.38;157.7;128.5;24.82;False;Affiliate;;False
O105977;12/05/2023;C00356;42;Silver;South;P0060;Sports;193.34;1;0.03;Credit Card;Online;4.32;187.54;120.29;62.93;False;Organic;;False
O104969;06/12/2023;C01729;23;Bronze;West;P0102;Toys;150.89;1;0.02;Credit Card;Mobile App;3.44;147.87;89.33;55.1;False;Social;;False
O104562;12/12/2024;C01111;57;Silver;North;P0006;Home;139.78;1;0.02;Credit Card;Store;4.02;136.98;90.79;42.17;False;Email;;False
O109110;25/01/2024;C00587;41;Platinum;South;P0111;Beauty;69.93;1;0.1;Debit Card;Online;4.27;62.94;44.43;14.24;False;Organic;;False
O105037;01/12/2023;C02852;45;Gold;West;P0159;Electronics;107.23;2;0.05;PayPal;Online;3.03;203.74;122.98;77.73;False;Email;;False
O109074;02/11/2023;C01659;29;Silver;South;P0103;Sports;134.77;1;0.03;PayPal;Online;3.25;130.73;111.66;15.82;False;Organic;;False
O108483;10/09/2024;C00331;34;Bronze;South;P0138;Home;136.16;1;0;Credit Card;Mobile App;8.01;136.16;110.23;17.92;False;Affiliate;;False
O100233;27/02/2024;C02620;41;Bronze;Central;P0151;Electronics;166.27;2;0.03;Credit Card;Store;3.58;322.56;233.66;85.32;False;Email;;False
O110981;22/09/2023;C00194;31;Gold;South;P0034;Sports;112.44;1;0.06;Credit Card;Mobile App;8.14;105.69;68.06;29.49;False;Email;;False
O103481;16/09/2024;C02299;30;Silver;South;P0048;Electronics;201.73;1;0.03;PayPal;Online;3.65;195.68;112.37;79.66;False;Social;;False
O110186;19/02/2023;C00021;35;Gold;East;P0035;Clothing;81.55;1;0.07;Credit Card;Mobile App;4.6;75.84;62.03;9.21;False;Organic;;False
O108018;02/10/2024;C01955;34;Bronze;Central;P0128;Toys;134.82;1;0.03;Debit Card;Online;3.16;130.78;86.44;41.18;False;Social;;False
O101304;01/03/2023;C00905;35;Silver;North;P0024;Electronics;96.95;1;0.02;Credit Card;Mobile App;3.58;95.01;67.2;24.23;False;Email;;False
O102271;24/12/2024;C02244;42;Silver;East;P0191;Sports;140.55;1;0;PayPal;Online;3.16;140.55;79.24;58.15;False;Organic;;False
O107740;28/06/2023;C01108;39;Bronze;East;P0104;Home;116.98;1;0;Credit Card;Online;4.72;116.98;95.42;16.84;False;Organic;;False
O106430;15/08/2023;C01225;23;Bronze;North;P0092;Toys;209;2;0;Credit Card;Online;3.13;418;275.36;139.51;False;Organic;;False
O106929;18/04/2023;C00435;39;Bronze;West;P0174;Toys;155.21;1;0.03;Credit Card;Store;5.5;150.55;127.41;17.64;False;Organic;;False
O103131;18/09/2024;C01860;30;Platinum;North;P0061;Clothing;37.45;1;0.11;Credit Card;Online;3.8;-33.33;-28.26;-8.87;True;Organic;;False
O106513;17/07/2023;C01478;26;Gold;East;P0065;Sports;185.03;1;0.01;PayPal;Online;3.25;183.18;122.79;57.14;False;Organic;;False
O102025;09/08/2023;C02831;43;Silver;North;P0175;Toys;155.47;1;0;Credit Card;Mobile App;6.54;155.47;120.66;28.27;False;;;False
O103394;09/04/2024;C00676;28;Bronze;West;P0039;Beauty;108.32;1;0;Gift Card;Mobile App;3.35;108.32;69.8;35.17;False;Social;;False
O109677;18/09/2024;C00120;41;Bronze;East;P0016;Beauty;137.47;1;0.06;Credit Card;Mobile App;4.46;129.22;99.24;25.52;False;Email;;False
O105337;08/07/2023;C00680;31;Bronze;Central;P0061;Clothing;35.44;3;0;Debit Card;Online;4.54;106.32;84.78;17;False;Organic;;False
O106772;30/08/2024;C00970;24;Bronze;East;P0051;Sports;169.4;1;0.03;Debit Card;Online;3.34;164.32;127.48;33.5;False;Paid Search;;False
O102976;23/05/2023;C01851;30;Platinum;South;P0173;Electronics;149.64;2;0.12;PayPal;Store;5.3;263.37;172.64;85.43;False;Organic;;False
O100525;27/03/2023;C00763;39;Silver;North;P0149;Beauty;158.2;1;0.01;Credit Card;Store;3.21;156.62;138.53;14.88;False;Organic;;False
O107535;09/08/2023;C00727;39;Silver;Central;P0058;Beauty;142.31;1;0;PayPal;Online;5.11;142.31;103.93;33.27;False;Organic;;False
O101080;06/07/2023;C01775;18;Gold;North;P0093;Home;131.53;1;0.04;Credit Card;Online;3.16;126.27;70.65;52.46;False;Affiliate;;False
O103443;08/11/2023;C00006;24;Platinum;North;P0187;Home;173.65;1;0.11;PayPal;Online;8.48;154.55;129.45;16.62;False;Organic;;False
O110639;09/02/2024;C00300;18;Silver;East;P0130;Sports;142.92;1;0;Gift Card;Mobile App;7.8;142.92;100.35;34.77;False;Social;;False
O100305;20/05/2023;C00730;34;Silver;West;P0126;Home;230.05;1;0.4;Credit Card;Online;3.81;138.03;182.38;-48.16;False;Organic;;False
O106971;21/02/2024;C02051;31;Bronze;South;P0026;Home;159.38;4;0.01;Debit Card;Mobile App;4.55;631.14;444.96;181.63;False;Paid Search;;False
O104685;05/06/2023;C00809;34;Silver;South;P0039;Beauty;98.43;1;0.01;Credit Card;Mobile App;6.87;97.45;69.8;20.78;False;Paid Search;;False
O108865;02/02/2023;C00369;53;Gold;South;P0122;Toys;115.65;1;0.03;Credit Card;Online;3.59;112.18;89.07;19.52;False;Organic;;False
O108672;13/06/2023;C01447;43;Silver;North;P0124;Home;104.07;1;0.02;Credit Card;Online;3.09;101.99;58.8;40.1;False;Organic;;False
O110346;17/04/2023;C00252;33;Bronze;West;P0025;Sports;126.76;2;0;Credit Card;Mobile App;3.89;253.52;165.62;84.01;False;Paid Search;;False
O105442;02/02/2024;C02402;35;Bronze;South;P0196;Electronics;180.72;2;0;Credit Card;Mobile App;6.34;361.44;197.58;157.52;False;Paid Search;;False
O105471;19/05/2023;C01793;34;Gold;Central;P0042;Home;158.24;1;0.05;Credit Card;Online;7.56;150.33;128.5;14.27;False;Paid Search;;False
O107524;30/07/2024;C00637;39;Silver;East;P0196;Electronics;163.38;1;0;PayPal;Online;3.93;163.38;98.79;60.66;False;Paid Search;;False
O103787;18/08/2024;C01599;32;Gold;East;P0112;Clothing;49.05;1;0.03;Credit Card;Mobile App;3.71;47.58;33.97;9.9;False;Organic;;False
O100251;02/10/2024;C02988;37;Bronze;North;P0054;Toys;192.2;2;0;PayPal;Mobile App;3.79;384.4;212.96;167.65;False;Organic;;False
O106305;28/02/2024;C00004;35;Gold;South;P0010;Electronics;178.9;1;0.08;Debit Card;Online;3.22;164.59;137.53;23.84;False;Email;;False
O100390;30/04/2024;C01514;29;Silver;Central;P0067;Toys;162.2;1;0;Credit Card;Mobile App;3.49;162.2;97.2;61.51;False;Paid Search;;False
O101467;29/02/2024;C02128;45;Bronze;West;P0037;Home;170.29;1;0;Credit Card;Mobile App;6.98;170.29;91.95;71.36;False;Email;;False
O111533;12/11/2023;C01223;18;Bronze;North;P0121;Beauty;206.66;3;0;PayPal;Online;7.64;619.98;410.85;201.49;False;Organic;;False
O105458;19/05/2023;C02263;55;Gold;West;P0087;Toys;188.26;1;0.06;Credit Card;Online;3.21;176.96;129.49;44.26;False;Email;;False
O101984;16/08/2023;C02781;37;Silver;South;P0164;Sports;119.69;2;0;Credit Card;Online;10.5;239.38;188.62;40.26;False;Social;;False
O101933;20/03/2024;C02118;37;Bronze;South;P0060;Sports;185.63;1;0.02;Debit Card;Online;3.53;181.92;120.29;58.1;False;Organic;;False
O102104;16/06/2023;C01494;31;Bronze;South;P0096;Home;92.54;1;0;PayPal;Online;3.57;92.54;66.93;22.04;False;Organic;;False
O107800;29/06/2023;C00583;18;Silver;West;P0032;Home;247.54;3;0.02;PayPal;Online;6.7;727.77;467.73;253.34;False;Social;;False
O109397;05/03/2024;C01139;33;Bronze;North;P0184;Sports;155.76;1;0;Gift Card;Online;3.99;155.76;128.69;23.08;False;Organic;;False
O111330;05/08/2023;C00908;48;Bronze;Central;P0075;Electronics;42.33;3;0;PayPal;Online;5.15;126.99;100.71;21.13;False;Paid Search;;False
O102394;13/05/2024;C02253;32;Platinum;East;P0053;Electronics;131.22;1;0.1;Credit Card;Store;4.96;118.1;83.43;29.71;False;Social;;False
O104247;13/12/2024;C01746;50;Gold;East;P0088;Toys;166.75;1;0.06;PayPal;Store;5.07;-156.75;-128.49;-33.33;True;Organic;;False
O105620;24/12/2023;C01763;19;Bronze;East;P0081;Home;150.26;1;0;PayPal;Online;3.26;150.26;94.98;52.02;False;Organic;;False
O111770;21/04/2024;C02058;31;Silver;South;P0007;Home;199.15;2;0.03;Debit Card;Online;12.56;386.35;328.28;45.51;False;Email;;False
O100827;06/01/2024;C02835;35;Silver;South;P0136;Beauty;224.28;1;0.02;PayPal;Online;3.76;219.79;160.28;55.75;False;Organic;;False
O108716;09/01/2023;C02107;35;Silver;West;P0118;Home;102.52;1;0.01;Credit Card;Online;5.15;101.49;78.39;17.95;False;Email;;False
O109457;08/11/2023;C01527;36;Gold;North;P0049;Clothing;65.1;1;0.08;PayPal;Online;4.06;59.89;38.24;17.59;False;Organic;;False
O102069;09/06/2023;C02084;22;Platinum;North;P0122;Toys;128.97;1;0.11;Credit Card;Online;3.72;114.78;89.07;21.99;False;Email;;False
O108597;14/12/2023;C02341;42;Bronze;Central;P0125;Clothing;89.8;2;0.03;Debit Card;Online;3.77;174.21;115.76;54.68;False;Email;;False
O111837;21/05/2024;C02834;26;Bronze;West;P0023;Sports;164.82;2;0;PayPal;Online;4.19;329.64;210.18;115.27;False;Paid Search;;False
O106844;07/07/2024;C00261;37;Silver;Central;P0148;Toys;108.55;1;0;Credit Card;Online;3.7;108.55;80.47;24.38;False;Social;;False
O102436;20/03/2024;C01503;42;Gold;South;P0109;Electronics;155.61;4;0.05;Credit Card;Online;7.58;591.32;379.28;204.46;False;Social;;False
O108092;01/10/2024;C02971;51;Bronze;South;P0094;Sports;145.98;1;0;Debit Card;Online;5.51;145.98;98.82;41.65;False;Paid Search;;False
O108110;26/10/2023;C01655;37;Gold;Central;P0056;Sports;204.43;1;0.04;Credit Card;Mobile App;3.1;196.25;117.76;75.39;False;Email;;False
O111092;25/03/2024;C02049;40;Gold;North;P0178;Home;230;1;0.04;Credit Card;Online;4.32;220.8;169.8;46.68;False;Organic;;False
O104908;01/09/2024;C00737;41;Gold;West;P0176;Clothing;89.08;1;0.06;Credit Card;Online;3.39;83.74;50.24;30.11;False;Organic;;False
O110580;25/03/2023;C00348;22;Bronze;East;P0052;Clothing;38.65;2;0;Credit Card;Online;7.4;77.3;57.34;12.56;False;Email;;False
O105262;16/11/2023;C00788;38;Silver;North;P0136;Beauty;225.22;3;0;Credit Card;Online;3.62;675.66;480.84;191.2;False;Paid Search;;False
O102744;25/01/2024;C01319;36;Silver;West;P0050;Clothing;24.78;1;0.03;Credit Card;Mobile App;5.21;24.04;20.18;-1.35;False;Email;;False
O104460;14/09/2023;C00143;51;Bronze;Central;P0041;Clothing;82.23;1;0;Credit Card;Online;9.63;82.23;61.84;10.76;False;Organic;;False
O107185;03/08/2023;C02936;33;Silver;North;P0057;Electronics;111.55;2;0.01;Credit Card;Online;4.8;220.87;166.92;49.15;False;Email;;False
O103901;12/07/2024;C02274;28;Gold;North;P0037;Home;167.49;1;0.03;Debit Card;Online;3.05;162.47;91.95;67.47;False;Paid Search;;False
O110050;30/08/2023;C00487;33;Platinum;North;P0105;Toys;152.75;1;0.11;Debit Card;Online;6.49;135.95;88.97;40.49;False;Paid Search;;False
O103008;23/10/2023;C02749;46;Bronze;West;P0075;Electronics;50.08;1;0.02;Credit Card;Store;5.33;49.08;33.57;10.18;False;Organic;;False
O106716;26/10/2024;C01705;46;Silver;West;P0077;Clothing;57.17;1;0;PayPal;Online;9.52;57.17;39.35;8.3;False;Social;;False
O111524;01/01/2023;C00237;46;Bronze;West;P0186;Home;168.1;1;0;Credit Card;Online;4.88;168.1;104.79;58.43;False;Paid Search;;False
O101350;27/09/2024;C02044;32;Bronze;North;P0060;Sports;185.31;2;0.01;Credit Card;Mobile App;4.2;366.91;240.58;122.13;False;Paid Search;;False
O106459;20/06/2023;C02538;44;Silver;South;P0134;Beauty;178.61;1;0.01;Debit Card;Online;4.39;176.82;114.32;58.11;False;Organic;;False
O108704;25/04/2023;C01716;29;Bronze;South;P0015;Sports;93.14;3;0;Credit Card;Online;4.07;279.42;187.17;88.18;False;Social;;False
O108854;21/01/2023;C02219;18;Bronze;North;P0026;Home;167.23;1;0.41;PayPal;Mobile App;4.95;98.67;111.24;-17.52;False;Organic;;False
O109795;22/07/2023;C02228;55;Silver;Central;P0079;Toys;152.7;3;0.01;Credit Card;Online;3.31;453.52;282.42;167.79;False;Organic;;False
O104779;14/08/2024;C01891;31;Silver;West;P0035;Clothing;93.91;3;0;PayPal;Online;7.27;281.73;186.09;88.37;False;Email;;False
O109868;31/01/2024;C00956;33;Bronze;South;P0028;Toys;173.2;1;0.02;Credit Card;Online;3.2;169.74;95.1;71.44;False;Paid Search;;False
O108007;09/11/2024;C02619;37;Bronze;North;P0089;Toys;123.16;2;0.02;Credit Card;Online;4.15;241.39;191.26;45.98;False;Organic;;False
O107146;09/05/2023;C02326;43;Silver;North;P0097;Home;171.82;1;0;Credit Card;Mobile App;6.18;171.82;107.95;57.69;False;Affiliate;;False
O104641;05/08/2024;C02447;31;Bronze;East;P0005;Clothing;43.56;1;0.02;Credit Card;Mobile App;3.16;42.69;29.2;10.33;False;Organic;;False
O111907;27/10/2024;C01535;28;Bronze;North;P0186;Home;178.39;1;0;Debit Card;Mobile App;3.12;178.39;104.79;70.48;False;Social;;False
O107654;06/01/2023;C01967;40;Bronze;East;P0107;Electronics;217.11;2;0;PayPal;Mobile App;4.49;434.22;265.1;164.63;False;Organic;;False
O100066;30/10/2024;C01382;33;Silver;Central;P0171;Home;120.72;1;0.02;PayPal;Online;8.35;118.31;68.19;41.77;False;Paid Search;;False
O101950;15/05/2024;C00259;31;Bronze;East;P0112;Clothing;54;1;0;Credit Card;Online;3.28;54;33.97;16.75;False;Paid Search;;False
O105158;07/08/2024;C00679;38;Bronze;Central;P0004;Toys;208.05;1;0;Debit Card;Online;3.64;208.05;156.68;47.73;False;Paid Search;;False
O105811;22/07/2024;C02202;22;Silver;South;P0059;Electronics;160.92;1;0;Gift Card;Store;6.18;160.92;120.31;34.43;False;Social;;False
O110971;01/06/2023;C01938;19;Bronze;West;P0117;Clothing;45.52;1;0.02;PayPal;Mobile App;4.29;44.61;31.07;9.25;False;Organic;;False
O102420;12/01/2023;C01917;26;Bronze;South;P0067;Toys;151.51;1;0;Debit Card;Online;3.11;151.51;97.2;51.2;False;Organic;;False
O102691;21/06/2023;C01297;23;Silver;South;P0194;Clothing;5.1;1;0.03;Debit Card;Online;4.35;4.95;3.45;-2.85;False;Organic;;False
O104330;19/06/2024;C00227;49;Bronze;Central;P0061;Clothing;35.38;1;0;Debit Card;Online;3.2;35.38;28.26;3.92;False;Organic;;False
O103355;01/11/2024;C01163;41;Bronze;South;P0098;Beauty;161.95;2;0;PayPal;Online;3.03;323.9;235.2;85.67;False;Organic;;False
O100645;08/07/2023;C00081;42;Bronze;South;P0090;Electronics;170.56;1;0.05;Credit Card;Online;7.47;162.03;103.69;50.87;False;Paid Search;;False
O102347;04/12/2023;C00050;28;Bronze;North;P0044;Clothing;45.54;2;0.02;PayPal;Mobile App;3.02;89.26;54.2;32.04;False;Organic;;False
O109858;09/08/2024;C00848;25;Silver;West;P0167;Clothing;96.16;1;0;Debit Card;Mobile App;3.1;96.16;51.48;41.58;False;Social;;False
O105918;13/08/2023;C00060;45;Bronze;South;P0157;Clothing;119.79;1;0.25;Credit Card;Online;3.31;89.84;96.95;-10.42;False;Organic;;False
O109330;17/10/2024;C01906;31;Bronze;Central;P0186;Home;173.09;1;0.01;Gift Card;Online;4.3;171.36;104.79;62.27;False;Organic;;False
O100541;30/10/2023;C00541;32;Bronze;South;P0009;Toys;124.29;1;0;PayPal;Online;8.44;124.29;104.45;11.4;False;Paid Search;;False
O109505;06/12/2023;C02299;18;Silver;North;P0115;Sports;147.59;2;0;PayPal;Mobile App;3.26;295.18;222.04;69.88;False;Social;;False
O110155;21/10/2024;C02350;37;Bronze;Central;P0124;Home;103.86;1;0;Debit Card;Mobile App;4.44;103.86;58.8;40.62;False;Organic;;False
O105391;15/10/2024;C02733;19;Silver;Central;P0144;Electronics;157.6;3;0;PayPal;Mobile App;3.23;472.8;269.25;200.32;False;Organic;;False
O110553;26/08/2024;C00359;40;Gold;West;P0038;Toys;76.61;1;0.03;Credit Card;Online;4.1;74.31;52.31;17.9;False;Organic;;False
O108498;16/11/2023;C00093;21;Bronze;West;P0137;Clothing;22.53;1;0;Credit Card;Mobile App;3.15;22.53;13.63;5.75;False;Organic;;False
O107084;09/01/2024;C02626;36;Silver;East;P0165;Clothing;94.1;1;0;Credit Card;Online;4.16;94.1;59.65;30.29;False;Email;;False
O105404;26/12/2024;C00190;50;Bronze;North;P0092;Toys;206.49;1;0.02;Credit Card;Online;4.55;202.36;137.68;60.13;False;Organic;;False
O100129;13/12/2024;C01564;24;Bronze;East;P0117;Clothing;50.54;1;0;Credit Card;Online;4.72;50.54;31.07;14.75;False;Organic;;False
O108587;06/04/2024;C02942;53;Silver;North;P0063;Sports;117.1;2;0;PayPal;Mobile App;9.9;-117.1;-76.26;-50.74;True;Social;;False
O111863;22/06/2023;C02541;49;Silver;North;P0150;Sports;165.39;1;0;Debit Card;Store;3.18;165.39;115.71;46.5;False;Paid Search;;False
O101929;29/08/2023;C02862;21;Bronze;South;P0024;Electronics;102.79;1;0;Credit Card;Online;4;102.79;67.2;31.59;False;Organic;;False
O104422;12/04/2023;C00266;19;Bronze;West;P0043;Home;154.12;2;0;Credit Card;Mobile App;6.27;308.24;204.22;97.75;False;Paid Search;;False
O108914;29/10/2023;C01180;46;Bronze;East;P0051;Sports;164.41;2;0;Credit Card;Online;4.98;328.82;254.96;68.88;False;Email;;False
O111413;15/06/2023;C02850;22;Silver;West;P0104;Home;129.34;1;0;Credit Card;Mobile App;7.97;129.34;95.42;25.95;False;Paid Search;;False
O103763;14/03/2023;C02350;49;Silver;West;P0146;Toys;193.79;2;0;PayPal;Online;8.55;387.58;213.4;165.63;False;Organic;;False
O100307;25/03/2023;C02613;27;Bronze;West;P0187;Home;163.87;2;0.02;PayPal;Online;3.3;321.19;258.9;58.99;False;Email;;False
O107884;12/09/2024;C01623;18;Bronze;East;P0196;Electronics;164.94;1;0;PayPal;Online;7.83;164.94;98.79;58.32;False;Organic;;False
O107635;09/07/2024;C00129;27;Gold;East;P0055;Beauty;203.74;1;0.07;Credit Card;Mobile App;3.49;-189.48;-115.61;-77.36;True;Organic;;False
O104591;25/05/2023;C01309;29;Platinum;East;P0200;Home;114.27;1;0.09;PayPal;Online;3.12;-103.99;-76.04;-31.07;True;Organic;;False
O107440;11/11/2023;C00485;32;Bronze;North;P0044;Clothing;40.61;2;0.01;PayPal;Mobile App;3.28;80.41;54.2;22.93;False;Organic;;False
O103080;10/04/2023;C01418;26;Silver;North;P0083;Clothing;113.13;1;0.01;Debit Card;Online;3.96;112;80.89;27.15;False;Organic;;False
O108576;12/11/2024;C02664;40;Gold;East;P0057;Electronics;122.52;1;0.05;PayPal;Online;4.08;116.39;83.46;28.85;False;Email;;False
O110750;07/09/2023;C00480;41;Silver;Central;P0137;Clothing;23.01;1;0;Credit Card;Mobile App;3.63;23.01;13.63;5.75;False;Organic;;False
O102700;05/11/2023;C01127;39;Bronze;South;P0063;Sports;111.56;1;0.04;PayPal;Mobile App;3.1;107.1;76.26;27.74;False;Email;;False
O108774;15/01/2023;C02897;22;Silver;East;P0171;Home;120.96;1;0.43;Credit Card;Online;7.33;68.95;68.19;-6.57;False;Organic;;False
O104493;25/09/2024;C02441;18;Bronze;North;P0085;Toys;124.12;1;0.04;Credit Card;Mobile App;6.39;119.16;78.95;33.82;False;Social;;False
O109630;25/08/2023;C02546;23;Bronze;South;P0174;Toys;178.85;1;0.02;PayPal;Store;4.74;175.27;127.41;43.12;False;Paid Search;;False
